                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9903  26.2109  0.11561E+01  0.11870E+01  0.31514E-04  0.11801E+01  0.11465E+01  0.31584E-04  0.11391E+01
   10.5890   3.0180  26.4716  0.10344E+01  0.10553E+01  0.23510E-04  0.10496E+01  0.10176E+01  0.23547E-04  0.10115E+01
   10.5890   3.0495  26.8105  0.89434E+00  0.90534E+00  0.16329E-04  0.90093E+00  0.87130E+00  0.16341E-04  0.86649E+00
   10.5890   3.0801  27.1556  0.76707E+00  0.77056E+00  0.11303E-04  0.76709E+00  0.74008E+00  0.11303E-04  0.73630E+00
   10.5890   3.0965  27.5729  0.64948E+00  0.64795E+00  0.78810E-05  0.64523E+00  0.62118E+00  0.78748E-05  0.61822E+00
   10.5890   3.1000  28.0727  0.54036E+00  0.53551E+00  0.54596E-05  0.53337E+00  0.51251E+00  0.54520E-05  0.51018E+00
   10.5890   3.1098  28.5176  0.45090E+00  0.44389E+00  0.38229E-05  0.44220E+00  0.42409E+00  0.38152E-05  0.42225E+00
   10.5890   3.1403  28.8043  0.38267E+00  0.37415E+00  0.27328E-05  0.37280E+00  0.35679E+00  0.27253E-05  0.35531E+00
   10.5890   3.1773  29.0137  0.32817E+00  0.31874E+00  0.19963E-05  0.31764E+00  0.30339E+00  0.19893E-05  0.30218E+00
   10.5890   3.2000  29.2630  0.28243E+00  0.27279E+00  0.15079E-05  0.27186E+00  0.25924E+00  0.15018E-05  0.25824E+00
