 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.83554697       1.83243954    
  0.471647680       6.70170021       26.4766998       3.01710010       1.64543152       1.62916982    
  0.490591526       6.94215250       26.8153992       3.04830003       1.42556536       1.39744329    
  0.510211110       7.18904734       27.1518002       3.08039999       1.22607088       1.18989849    
  0.529703856       7.44919348       27.5816994       3.09500003       1.03804183      0.998450816    
  0.549596071       7.72347021       28.0706005       3.10030007      0.866286814      0.826192498    
  0.569230855       7.98807526       28.5077000       3.11089993      0.725311577      0.685952902    
  0.588628232       8.22769451       28.8020992       3.14039993      0.615912259      0.577430844    
  0.607374430       8.45028782       29.0345993       3.17499995      0.526522636      0.489472717    
  0.623674035       8.64955807       29.2719994       3.19849992      0.455389410      0.420434088    
