                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9977  28.3373  0.58725E+00  0.58606E+00  0.70969E-05  0.58353E+00  0.56271E+00  0.70940E-05  0.55999E+00
   10.5890   3.0230  28.6193  0.51177E+00  0.50748E+00  0.52248E-05  0.50542E+00  0.48649E+00  0.52193E-05  0.48427E+00
   10.5890   3.0513  28.9360  0.43551E+00  0.42878E+00  0.36985E-05  0.42713E+00  0.41029E+00  0.36920E-05  0.40852E+00
   10.5890   3.0791  29.2539  0.36781E+00  0.35953E+00  0.26205E-05  0.35822E+00  0.34339E+00  0.26140E-05  0.34199E+00
   10.5890   3.0951  29.6371  0.30692E+00  0.29799E+00  0.18637E-05  0.29695E+00  0.28413E+00  0.18580E-05  0.28301E+00
   10.5890   3.1009  30.0824  0.25277E+00  0.24381E+00  0.13274E-05  0.24298E+00  0.23208E+00  0.13227E-05  0.23118E+00
   10.5890   3.1098  30.4965  0.20774E+00  0.19904E+00  0.95334E-06  0.19836E+00  0.18913E+00  0.94944E-06  0.18841E+00
   10.5890   3.1393  30.7539  0.17275E+00  0.16430E+00  0.69408E-06  0.16375E+00  0.15582E+00  0.69149E-06  0.15523E+00
   10.5890   3.1665  31.0056  0.14328E+00  0.13529E+00  0.51087E-06  0.13484E+00  0.12805E+00  0.50874E-06  0.12756E+00
   10.5890   3.1914  31.2130  0.12091E+00  0.11342E+00  0.39175E-06  0.11303E+00  0.10716E+00  0.38996E-06  0.10674E+00
   10.5890   3.1917  31.5850  0.99667E-01  0.92932E-01  0.29997E-06  0.92605E-01  0.87662E-01  0.29852E-06  0.87309E-01
