                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0245  0.14200E+00  0.13527E+00  0.59617E-06  0.13479E+00  0.12840E+00  0.59438E-06  0.12788E+00
   10.5890   3.0077  32.2643  0.12081E+00  0.11439E+00  0.46057E-06  0.11398E+00  0.10841E+00  0.45902E-06  0.10797E+00
   10.5890   3.0304  32.5444  0.98904E-01  0.92954E-01  0.33956E-06  0.92617E-01  0.87916E-01  0.33827E-06  0.87552E-01
   10.5890   3.0537  32.8245  0.79758E-01  0.74370E-01  0.24865E-06  0.74090E-01  0.70188E-01  0.24760E-06  0.69885E-01
   10.5890   3.0760  33.1035  0.63580E-01  0.58802E-01  0.18254E-06  0.58568E-01  0.55370E-01  0.18169E-06  0.55116E-01
   10.5890   3.0924  33.4191  0.49822E-01  0.45692E-01  0.13374E-06  0.45494E-01  0.42925E-01  0.13307E-06  0.42709E-01
   10.5890   3.1022  33.7799  0.38207E-01  0.34737E-01  0.97750E-07  0.34566E-01  0.32554E-01  0.97222E-07  0.32369E-01
   10.5890   3.1120  34.1348  0.28725E-01  0.25875E-01  0.71379E-07  0.25725E-01  0.24185E-01  0.70969E-07  0.24022E-01
   10.5890   3.1340  34.3819  0.21347E-01  0.19037E-01  0.52564E-07  0.18900E-01  0.17742E-01  0.52240E-07  0.17593E-01
   10.5890   3.1512  34.5551  0.16785E-01  0.14853E-01  0.41875E-07  0.14720E-01  0.13810E-01  0.41603E-07  0.13667E-01
