                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9909  26.2120  0.15733E+01  0.16070E+01  0.16082E-04  0.15994E+01  0.15490E+01  0.16104E-04  0.15408E+01
   10.5890   3.0169  26.4745  0.14037E+01  0.14252E+01  0.10232E-04  0.14190E+01  0.13717E+01  0.10243E-04  0.13649E+01
   10.5890   3.0495  26.8083  0.12077E+01  0.12170E+01  0.57536E-05  0.12121E+01  0.11691E+01  0.57580E-05  0.11638E+01
   10.5890   3.0800  27.1545  0.10303E+01  0.10307E+01  0.32840E-05  0.10269E+01  0.98822E+00  0.32853E-05  0.98408E+00
   10.5890   3.0951  27.5835  0.86653E+00  0.86108E+00  0.19751E-05  0.85805E+00  0.82418E+00  0.19751E-05  0.82092E+00
   10.5890   3.1007  28.0653  0.72056E+00  0.71147E+00  0.12758E-05  0.70909E+00  0.67990E+00  0.12755E-05  0.67734E+00
   10.5890   3.1104  28.5114  0.59912E+00  0.58779E+00  0.89425E-06  0.58591E+00  0.56079E+00  0.89382E-06  0.55877E+00
   10.5890   3.1415  28.7931  0.50753E+00  0.49463E+00  0.67823E-06  0.49311E+00  0.47106E+00  0.67770E-06  0.46942E+00
   10.5890   3.1733  29.0439  0.43132E+00  0.41761E+00  0.54078E-06  0.41636E+00  0.39700E+00  0.54017E-06  0.39566E+00
   10.5890   3.2017  29.2442  0.37425E+00  0.36032E+00  0.45369E-06  0.35926E+00  0.34201E+00  0.45305E-06  0.34087E+00
