                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9794  23.9166  0.23118E+01  0.24482E+01  0.15367E-03  0.24285E+01  0.23800E+01  0.15429E-03  0.23589E+01
   10.5890   3.0078  24.1906  0.20950E+01  0.22027E+01  0.11574E-03  0.21864E+01  0.21377E+01  0.11614E-03  0.21202E+01
   10.5890   3.0434  24.5344  0.18431E+01  0.19210E+01  0.80574E-04  0.19083E+01  0.18604E+01  0.80786E-04  0.18467E+01
   10.5890   3.0792  24.9028  0.16005E+01  0.16534E+01  0.54806E-04  0.16436E+01  0.15977E+01  0.54905E-04  0.15872E+01
   10.5890   3.0950  25.3763  0.13641E+01  0.13981E+01  0.37128E-04  0.13905E+01  0.13485E+01  0.37171E-04  0.13403E+01
   10.5890   3.0994  25.9121  0.11474E+01  0.11673E+01  0.25018E-04  0.11615E+01  0.11238E+01  0.25034E-04  0.11175E+01
   10.5890   3.1088  26.4023  0.96846E+00  0.97815E+00  0.17042E-04  0.97361E+00  0.94001E+00  0.17042E-04  0.93514E+00
   10.5890   3.1425  26.7104  0.83752E+00  0.83961E+00  0.11942E-04  0.83602E+00  0.80531E+00  0.11932E-04  0.80146E+00
   10.5890   3.1808  26.9399  0.73487E+00  0.73164E+00  0.86640E-05  0.72873E+00  0.70045E+00  0.86507E-05  0.69733E+00
   10.5890   3.2141  27.1960  0.63921E+00  0.63210E+00  0.62675E-05  0.62974E+00  0.60407E+00  0.62535E-05  0.60154E+00
