n   xbj   Q2   Yield   Yield_err
0.44, 0.456818, 6.51383, 9.24666e-06, 3.52289e-07
0.46, 0.471651, 6.70169, 7.52161e-05, 1.01503e-06
0.48, 0.490595, 6.94215, 0.000142954, 1.41373e-06
0.5, 0.510209, 7.18899, 0.000178695, 1.58906e-06
0.52, 0.529708, 7.44919, 0.000177557, 1.58371e-06
0.54, 0.549595, 7.72342, 0.00014207, 1.40917e-06
0.56, 0.569247, 7.98819, 0.000100868, 1.18005e-06
0.58, 0.588626, 8.22762, 5.57064e-05, 8.70913e-07
0.6, 0.607377, 8.45026, 1.71817e-05, 4.80807e-07
0.62, 0.62368, 8.64956, 1.08401e-06, 1.20473e-07
