n   xbj   Q2   Yield   Yield_err
10, 0.37954, 5.41998, 3.17855e-07, 1.00522e-07
11, 0.393254, 5.59369, 0.000107966, 1.86901e-06
12, 0.410944, 5.81773, 0.000283315, 3.0706e-06
13, 0.430326, 6.06369, 0.000406409, 3.71329e-06
14, 0.449761, 6.32398, 0.000404309, 3.7031e-06
15, 0.46956, 6.59902, 0.000340269, 3.38036e-06
16, 0.489174, 6.86561, 0.000243013, 2.83468e-06
17, 0.508523, 7.10632, 0.000118233, 1.9575e-06
18, 0.52599, 7.31107, 2.64429e-05, 9.1878e-07
19, 0.542808, 7.52747, 2.86044e-07, 9.53517e-08
