n   xbj   Q2   Yield   Yield_err
0.36, 0.379405, 5.4178, 1.2984e-07, 4.59077e-08
0.38, 0.393189, 5.59366, 6.55119e-05, 1.04554e-06
0.4, 0.410974, 5.81927, 0.000182368, 1.7866e-06
0.42, 0.430248, 6.06322, 0.000257179, 2.15311e-06
0.44, 0.449722, 6.32436, 0.000261317, 2.17207e-06
0.46, 0.469526, 6.59899, 0.000208495, 1.92022e-06
0.48, 0.489227, 6.86726, 0.000150124, 1.61053e-06
0.5, 0.508212, 7.10164, 7.41772e-05, 1.11455e-06
0.52, 0.525829, 7.31001, 1.6309e-05, 5.16261e-07
0.54, 0.543741, 7.52502, 9.73635e-08, 3.97496e-08
