n   xbj   Q2   Yield   Yield_err
0.44, 0.456669, 6.51178, 5.5561e-06, 2.14984e-07
0.46, 0.471674, 6.7012, 4.86049e-05, 6.46818e-07
0.48, 0.490696, 6.94245, 8.74724e-05, 8.80828e-07
0.5, 0.510284, 7.19031, 0.000111998, 1.00591e-06
0.52, 0.52974, 7.44815, 0.000108579, 9.89185e-07
0.54, 0.549594, 7.72373, 8.81345e-05, 8.84392e-07
0.56, 0.569345, 7.99076, 6.53639e-05, 7.54985e-07
0.58, 0.58869, 8.22862, 3.34687e-05, 5.33567e-07
0.6, 0.607147, 8.44446, 1.08387e-05, 3.00902e-07
0.62, 0.623728, 8.64845, 5.13378e-07, 6.52142e-08
