n   xbj   Q2   Yield   Yield_err
10, 0.379595, 5.42154, 2.22116e-07, 9.06812e-08
11, 0.393205, 5.59366, 0.000100352, 1.94338e-06
12, 0.411012, 5.82, 0.000267852, 3.21814e-06
13, 0.430269, 6.06339, 0.000377273, 3.85228e-06
14, 0.449717, 6.32354, 0.000374685, 3.8383e-06
15, 0.469591, 6.60017, 0.000305683, 3.44815e-06
16, 0.488988, 6.86394, 0.000221693, 2.91696e-06
17, 0.5085, 7.10426, 0.000111013, 2.04578e-06
18, 0.526122, 7.31313, 2.20247e-05, 9.04585e-07
19, 0.542636, 7.5237, 4.81262e-07, 1.33485e-07
