n   xbj   Q2   Yield   Yield_err
0.66, 0.675471, 9.63416, 1.00287e-06, 3.37885e-08
0.68, 0.691224, 9.83408, 4.42527e-06, 7.10995e-08
0.7, 0.710445, 10.077, 6.82328e-06, 8.83927e-08
0.72, 0.730184, 10.3258, 8.27643e-06, 9.74237e-08
0.74, 0.749982, 10.5744, 8.59719e-06, 9.93088e-08
0.76, 0.769681, 10.8282, 7.76691e-06, 9.43509e-08
0.78, 0.789524, 11.0982, 5.86364e-06, 8.1902e-08
0.8, 0.809186, 11.3555, 3.95674e-06, 6.72134e-08
0.82, 0.828691, 11.5909, 2.21266e-06, 5.02198e-08
0.84, 0.843872, 11.7806, 4.5598e-07, 2.27777e-08
